ar,ar_smoothed,eps,index
0.212441,0.270143,1,55605
0.212455,0.28474,1,55606
0.212451,0.279045,1,55607
0.212448,0.273464,1,55608
0.212462,0.287995,1,55609
0.212458,0.282235,1,55610
0.212454,0.27659,1,55611
0.21245,0.271058,1,55612
0.212447,0.265637,1,55613
0.212461,0.280325,1,55614
0.212457,0.274718,1,55615
0.212453,0.269224,1,55616
0.212467,0.283839,1,55617
0.212463,0.278162,1,55618
0.21246,0.272599,1,55619
0.212456,0.267147,1,55620
0.21247,0.281804,1,55621
0.212484,0.296168,1,55622
0.21248,0.290245,1,55623
0.212494,0.30444,1,55624
0.212491,0.298351,1,55625
0.212487,0.292384,1,55626
0.212483,0.286536,1,55627
0.212479,0.280806,1,55628
0.212475,0.27519,1,55629
0.212489,0.289686,1,55630
0.212486,0.283892,1,55631
0.2125,0.298214,1,55632
0.212496,0.29225,1,55633
0.212492,0.286405,1,55634
0.212488,0.280677,1,55635
0.212484,0.275063,1,55636
0.212499,0.289562,1,55637
0.212513,0.303771,1,55638
0.212527,0.317695,1,55639
0.212523,0.311341,1,55640
0.212519,0.305115,1,55641
0.212516,0.299012,1,55642
0.212512,0.293032,1,55643
0.212526,0.307171,1,55644
0.212522,0.301028,1,55645
0.212518,0.295007,1,55646
0.212532,0.309107,1,55647
0.212546,0.322925,1,55648
0.212561,0.336467,1,55649
0.212557,0.329737,1,55650
0.212553,0.323143,1,55651
0.212549,0.31668,1,55652
0.212563,0.330346,1,55653
0.21256,0.323739,1,55654
0.212556,0.317264,1,55655
0.212552,0.310919,1,55656
0.212548,0.304701,1,55657
0.212562,0.318607,1,55658
0.212558,0.312235,1,55659
0.212555,0.30599,1,55660
0.212569,0.31987,1,55661
0.212565,0.313473,1,55662
0.212561,0.307203,1,55663
0.212557,0.301059,1,55664
0.212553,0.295038,1,55665
0.21255,0.289137,1,55666
0.212564,0.303355,1,55667
0.21256,0.297287,1,55668
0.212556,0.291342,1,55669
0.212552,0.285515,1,55670
0.212548,0.279805,1,55671
0.212545,0.274208,1,55672
0.212541,0.268724,1,55673
0.212537,0.26335,1,55674
0.212533,0.258083,1,55675
0.212547,0.272921,1,55676
0.212544,0.267463,1,55677
0.21254,0.262113,1,55678
0.212536,0.256871,1,55679
0.212532,0.251734,1,55680
0.212528,0.246699,1,55681
0.212524,0.241765,1,55682
0.212521,0.23693,1,55683
0.212535,0.252191,1,55684
0.212531,0.247147,1,55685
0.212527,0.242204,1,55686
0.212523,0.23736,1,55687
0.21252,0.232613,1,55688
0.212534,0.247961,1,55689
0.21253,0.243002,1,55690
0.212526,0.238142,1,55691
0.212522,0.233379,1,55692
0.212518,0.228711,1,55693
0.212533,0.244137,1,55694
0.212547,0.259254,1,55695
0.212543,0.254069,1,55696
0.212539,0.248988,1,55697
0.212535,0.244008,1,55698
0.212531,0.239128,1,55699
0.212528,0.234345,1,55700
0.212524,0.229658,1,55701
0.21252,0.225065,1,55702
0.212516,0.220564,1,55703
0.212512,0.216153,1,55704
0.212526,0.23183,1,55705
0.212523,0.227193,1,55706
0.212519,0.222649,1,55707
0.212515,0.218196,1,55708
0.212511,0.213832,1,55709
0.212525,0.229556,1,55710
0.212522,0.224964,1,55711
0.212518,0.220465,1,55712
0.212514,0.216056,1,55713
0.212528,0.231735,1,55714
0.212524,0.2271,1,55715
0.21252,0.222558,1,55716
0.212517,0.218107,1,55717
0.212513,0.213745,1,55718
0.212509,0.20947,1,55719
0.212523,0.22528,1,55720
0.212519,0.220775,1,55721
0.212533,0.236359,1,55722
0.21253,0.231632,1,55723
0.212526,0.227,1,55724
0.212522,0.22246,1,55725
0.212518,0.21801,1,55726
0.212532,0.23365,1,55727
0.212528,0.228977,1,55728
0.212525,0.224398,1,55729
0.212521,0.21991,1,55730
0.212535,0.235511,1,55731
0.212531,0.230801,1,55732
0.212527,0.226185,1,55733
0.212541,0.241662,1,55734
0.212538,0.236828,1,55735
0.212534,0.232092,1,55736
0.212548,0.24745,1,55737
0.212562,0.262501,1,55738
0.212558,0.257251,1,55739
0.212572,0.272106,1,55740
0.212587,0.286664,1,55741
0.212583,0.28093,1,55742
0.212579,0.275312,1,55743
0.212593,0.289806,1,55744
0.212589,0.284009,1,55745
0.212603,0.298329,1,55746
0.2126,0.292363,1,55747
0.212596,0.286515,1,55748
0.212592,0.280785,1,55749
0.212588,0.275169,1,55750
0.212602,0.289666,1,55751
0.212598,0.283873,1,55752
0.212595,0.278195,1,55753
0.212609,0.292631,1,55754
0.212605,0.286779,1,55755
0.212601,0.281043,1,55756
0.212597,0.275422,1,55757
0.212611,0.289914,1,55758
0.212608,0.284116,1,55759
0.212622,0.298433,1,55760
0.212618,0.292465,1,55761
0.212632,0.306615,1,55762
0.212628,0.300483,1,55763
0.212624,0.294473,1,55764
0.212621,0.288584,1,55765
0.212635,0.302812,1,55766
0.212631,0.296756,1,55767
0.212627,0.290821,1,55768
0.212641,0.305004,1,55769
0.212655,0.318904,1,55770
0.212652,0.312526,1,55771
0.212648,0.306276,1,55772
0.212644,0.30015,1,55773
0.21264,0.294147,1,55774
0.212636,0.288264,1,55775
0.212632,0.282499,1,55776
0.212629,0.276849,1,55777
0.212625,0.271312,1,55778
0.212621,0.265886,1,55779
0.212617,0.260568,1,55780
0.212613,0.255357,1,55781
0.212628,0.27025,1,55782
0.212624,0.264845,1,55783
0.21262,0.259548,1,55784
0.212616,0.254357,1,55785
0.212612,0.24927,1,55786
0.212608,0.244284,1,55787
0.212605,0.239399,1,55788
0.212601,0.234611,1,55789
0.212597,0.229918,1,55790
0.212611,0.24532,1,55791
0.212607,0.240414,1,55792
0.212604,0.235605,1,55793
0.2126,0.230893,1,55794
0.212614,0.246275,1,55795
0.21261,0.24135,1,55796
0.212606,0.236523,1,55797
0.212602,0.231792,1,55798
0.212599,0.227157,1,55799
0.212613,0.242613,1,55800
0.212609,0.237761,1,55801
0.212623,0.253006,1,55802
0.212619,0.247946,1,55803
0.212615,0.242987,1,55804
0.212612,0.238127,1,55805
0.212626,0.253365,1,55806
0.21264,0.268297,1,55807
0.212636,0.262931,1,55808
0.212632,0.257673,1,55809
0.212628,0.252519,1,55810
0.212625,0.247469,1,55811
0.212621,0.24252,1,55812
0.212617,0.237669,1,55813
0.212631,0.252916,1,55814
0.212627,0.247857,1,55815
0.212623,0.2429,1,55816
0.21262,0.238042,1,55817
0.212634,0.253281,1,55818
0.21263,0.248216,1,55819
0.212626,0.243251,1,55820
0.21264,0.258386,1,55821
0.212654,0.273219,1,55822
0.21265,0.267754,1,55823
0.212665,0.282399,1,55824
0.212661,0.276751,1,55825
0.212675,0.291216,1,55826
0.212689,0.305392,1,55827
0.212685,0.299284,1,55828
0.212699,0.313298,1,55829
0.212695,0.307032,1,55830
0.212692,0.300892,1,55831
0.212688,0.294874,1,55832
0.212684,0.288976,1,55833
0.21268,0.283197,1,55834
0.212694,0.297533,1,55835
0.212708,0.311582,1,55836
0.212723,0.325351,1,55837
0.212737,0.338844,1,55838
0.212733,0.332067,1,55839
0.212729,0.325425,1,55840
0.212725,0.318917,1,55841
0.212721,0.312539,1,55842
0.212735,0.326288,1,55843
0.212732,0.319762,1,55844
0.212728,0.313367,1,55845
0.212742,0.3271,1,55846
0.212756,0.340558,1,55847
0.212752,0.333746,1,55848
0.212766,0.347071,1,55849
0.21278,0.36013,1,55850
0.212777,0.352927,1,55851
0.212773,0.345869,1,55852
0.212769,0.338951,1,55853
0.212765,0.332172,1,55854
0.212761,0.325529,1,55855
0.212758,0.319018,1,55856
0.212754,0.312638,1,55857
0.21275,0.306385,1,55858
0.212746,0.300258,1,55859
0.212742,0.294252,1,55860
0.212739,0.288367,1,55861
0.212735,0.2826,1,55862
0.212731,0.276948,1,55863
0.212727,0.271409,1,55864
0.212723,0.265981,1,55865
0.212719,0.260661,1,55866
0.212716,0.255448,1,55867
0.21273,0.270339,1,55868
0.212744,0.284932,1,55869
0.21274,0.279234,1,55870
0.212736,0.273649,1,55871
0.212732,0.268176,1,55872
0.212729,0.262812,1,55873
0.212725,0.257556,1,55874
0.212721,0.252405,1,55875
0.212735,0.267357,1,55876
0.212731,0.26201,1,55877
0.212728,0.25677,1,55878
0.212724,0.251634,1,55879
0.212738,0.266602,1,55880
0.212734,0.26127,1,55881
0.21273,0.256044,1,55882
0.212726,0.250923,1,55883
0.21274,0.265905,1,55884
0.212755,0.280587,1,55885
0.212751,0.274975,1,55886
0.212747,0.269475,1,55887
0.212743,0.264086,1,55888
0.212739,0.258804,1,55889
0.212736,0.253628,1,55890
0.212732,0.248556,1,55891
0.212728,0.243585,1,55892
0.212724,0.238713,1,55893
0.21272,0.233939,1,55894
0.212716,0.22926,1,55895
0.212713,0.224675,1,55896
0.212727,0.240181,1,55897
0.212723,0.235377,1,55898
0.212719,0.23067,1,55899
0.212715,0.226057,1,55900
0.212712,0.221535,1,55901
0.212708,0.217105,1,55902
0.212704,0.212763,1,55903
0.212718,0.228507,1,55904
0.212714,0.223937,1,55905
0.21271,0.219458,1,55906
0.212724,0.235069,1,55907
0.212739,0.250368,1,55908
0.212735,0.245361,1,55909
0.212731,0.240453,1,55910
0.212727,0.235644,1,55911
0.212723,0.230931,1,55912
0.21272,0.226313,1,55913
0.212734,0.241786,1,55914
0.212748,0.256951,1,55915
0.212744,0.251812,1,55916
0.21274,0.246776,1,55917
0.212736,0.24184,1,55918
0.21275,0.257003,1,55919
0.212764,0.271863,1,55920
0.212761,0.266426,1,55921
0.212775,0.281097,1,55922
0.212771,0.275475,1,55923
0.212785,0.289966,1,55924
0.212781,0.284167,1,55925
0.212777,0.278483,1,55926
0.212774,0.272914,1,55927
0.212788,0.287455,1,55928
0.212784,0.281706,1,55929
0.212798,0.296072,1,55930
0.212812,0.310151,1,55931
0.212808,0.303948,1,55932
0.212804,0.297869,1,55933
0.212801,0.291911,1,55934
0.212797,0.286073,1,55935
0.212793,0.280352,1,55936
0.212789,0.274745,1,55937
0.212785,0.26925,1,55938
0.212782,0.263865,1,55939
0.212778,0.258587,1,55940
0.212774,0.253416,1,55941
0.21277,0.248347,1,55942
0.212766,0.24338,1,55943
0.212763,0.238513,1,55944
0.212759,0.233743,1,55945
0.212755,0.229068,1,55946
0.212751,0.224486,1,55947
0.212747,0.219997,1,55948
0.212744,0.215597,1,55949
0.212758,0.231285,1,55950
0.212754,0.226659,1,55951
0.21275,0.222126,1,55952
0.212746,0.217683,1,55953
0.212742,0.21333,1,55954
0.212739,0.209063,1,55955
0.212735,0.204882,1,55956
0.212749,0.220784,1,55957
0.212745,0.216369,1,55958
0.212759,0.232041,1,55959
0.212773,0.2474,1,55960
0.212769,0.242452,1,55961
0.212766,0.237603,1,55962
0.212762,0.232851,1,55963
0.212758,0.228194,1,55964
0.212754,0.22363,1,55965
0.21275,0.219158,1,55966
0.212764,0.234775,1,55967
0.212779,0.250079,1,55968
0.212775,0.245077,1,55969
0.212771,0.240176,1,55970
0.212767,0.235372,1,55971
0.212763,0.230665,1,55972
0.212759,0.226052,1,55973
0.212756,0.221531,1,55974
0.212752,0.2171,1,55975
0.212748,0.212758,1,55976
0.212744,0.208503,1,55977
0.21274,0.204333,1,55978
0.212737,0.200246,1,55979
0.212733,0.196241,1,55980
0.212729,0.192316,1,55981
0.212743,0.20847,1,55982
0.212739,0.204301,1,55983
0.212736,0.200215,1,55984
0.212732,0.19621,1,55985
0.212728,0.192286,1,55986
0.212724,0.18844,1,55987
0.212738,0.204672,1,55988
0.212752,0.220578,1,55989
0.212748,0.216167,1,55990
0.212745,0.211843,1,55991
0.212741,0.207606,1,55992
0.212737,0.203454,1,55993
0.212733,0.199385,1,55994
0.212729,0.195397,1,55995
0.212744,0.21149,1,55996
0.212758,0.22726,1,55997
0.212754,0.222715,1,55998
0.212768,0.23826,1,55999
0.212782,0.253495,1,56000
0.212796,0.268425,1,56001
0.212792,0.263057,1,56002
0.212806,0.277796,1,56003
0.212802,0.27224,1,56004
0.212799,0.266795,1,56005
0.212795,0.261459,1,56006
0.212791,0.25623,1,56007
0.212805,0.271105,1,56008
0.212801,0.265683,1,56009
0.212797,0.260369,1,56010
0.212794,0.255162,1,56011
0.21279,0.250059,1,56012
0.212786,0.245058,1,56013
0.2128,0.260156,1,56014
0.212814,0.274953,1,56015
0.21281,0.269454,1,56016
0.212807,0.264065,1,56017
0.212821,0.278784,1,56018
0.212817,0.273208,1,56019
0.212813,0.267744,1,56020
0.212809,0.262389,1,56021
0.212823,0.277141,1,56022
0.21282,0.271599,1,56023
0.212816,0.266167,1,56024
0.21283,0.280843,1,56025
0.212844,0.295226,1,56026
0.21284,0.289322,1,56027
0.212836,0.283535,1,56028
0.212832,0.277865,1,56029
0.212829,0.272307,1,56030
0.212825,0.266861,1,56031
0.212821,0.261524,1,56032
0.212817,0.256294,1,56033
0.212813,0.251168,1,56034
0.212827,0.266144,1,56035
0.212824,0.260821,1,56036
0.21282,0.255605,1,56037
0.212834,0.270493,1,56038
0.21283,0.265083,1,56039
0.212826,0.259781,1,56040
0.212823,0.254586,1,56041
0.212819,0.249494,1,56042
0.212815,0.244504,1,56043
0.212811,0.239614,1,56044
0.212807,0.234822,1,56045
0.212804,0.230125,1,56046
0.2128,0.225523,1,56047
0.212796,0.221012,1,56048
0.212792,0.216592,1,56049
0.212788,0.21226,1,56050
0.212785,0.208015,1,56051
0.212781,0.203855,1,56052
0.212777,0.199778,1,56053
0.212773,0.195782,1,56054
0.212769,0.191867,1,56055
0.212766,0.188029,1,56056
0.212762,0.184269,1,56057
0.212758,0.180583,1,56058
0.212754,0.176972,1,56059
0.21275,0.173432,1,56060
0.212747,0.169963,1,56061
0.212743,0.166564,1,56062
0.212739,0.163233,1,56063
0.212735,0.159968,1,56064
0.212731,0.156769,1,56065
0.212728,0.153634,1,56066
0.212724,0.150561,1,56067
0.21272,0.14755,1,56068
0.212716,0.144599,1,56069
0.212712,0.141707,1,56070
0.212709,0.138873,1,56071
0.212723,0.156095,1,56072
0.212737,0.172973,1,56073
0.212733,0.169514,1,56074
0.212729,0.166123,1,56075
0.212743,0.182801,1,56076
0.212757,0.199145,1,56077
0.212753,0.195162,1,56078
0.21275,0.191259,1,56079
0.212746,0.187434,1,56080
0.212742,0.183685,1,56081
0.212738,0.180011,1,56082
0.212734,0.176411,1,56083
0.212731,0.172883,1,56084
0.212727,0.169425,1,56085
0.212723,0.166037,1,56086
0.212719,0.162716,1,56087
0.212716,0.159462,1,56088
0.212712,0.156272,1,56089
0.212726,0.173147,1,56090
0.212722,0.169684,1,56091
0.212718,0.16629,1,56092
0.212714,0.162965,1,56093
0.212711,0.159705,1,56094
0.212707,0.156511,1,56095
0.212703,0.153381,1,56096
0.212717,0.170313,1,56097
0.212713,0.166907,1,56098
0.212727,0.183569,1,56099
0.212741,0.199897,1,56100
0.212738,0.1959,1,56101
0.212734,0.191982,1,56102
0.212748,0.208142,1,56103
0.212762,0.223979,1,56104
0.212776,0.239499,1,56105
0.212772,0.23471,1,56106
0.212786,0.250015,1,56107
0.212782,0.245015,1,56108
0.212778,0.240115,1,56109
0.212775,0.235312,1,56110
0.212771,0.230606,1,56111
0.212767,0.225994,1,56112
0.212763,0.221474,1,56113
0.21276,0.217045,1,56114
0.212756,0.212704,1,56115
0.212752,0.20845,1,56116
0.212748,0.204281,1,56117
0.212744,0.200195,1,56118
0.212741,0.196191,1,56119
0.212755,0.212267,1,56120
0.212751,0.208022,1,56121
0.212765,0.223862,1,56122
0.212761,0.219384,1,56123
0.212775,0.234997,1,56124
0.212771,0.230297,1,56125
0.212767,0.225691,1,56126
0.212764,0.221177,1,56127
0.21276,0.216753,1,56128
0.212756,0.212418,1,56129
0.212752,0.20817,1,56130
0.212749,0.204007,1,56131
0.212745,0.199926,1,56132
0.212741,0.195928,1,56133
0.212737,0.192009,1,56134
0.212751,0.208169,1,56135
0.212747,0.204006,1,56136
0.212744,0.199926,1,56137
0.212758,0.215927,1,56138
0.212754,0.211609,1,56139
0.21275,0.207376,1,56140
0.212746,0.203229,1,56141
0.212742,0.199164,1,56142
0.212756,0.215181,1,56143
0.212753,0.210877,1,56144
0.212767,0.22666,1,56145
0.212763,0.222127,1,56146
0.212759,0.217684,1,56147
0.212755,0.21333,1,56148
0.212752,0.209064,1,56149
0.212748,0.204883,1,56150
0.212744,0.200785,1,56151
0.21274,0.196769,1,56152
0.212736,0.192834,1,56153
0.212733,0.188977,1,56154
0.212747,0.205198,1,56155
0.212743,0.201094,1,56156
0.212739,0.197072,1,56157
0.212753,0.21313,1,56158
0.212749,0.208868,1,56159
0.212745,0.20469,1,56160
0.212742,0.200597,1,56161
0.212756,0.216585,1,56162
0.212752,0.212253,1,56163
0.212766,0.228008,1,56164
0.212762,0.223448,1,56165
0.212758,0.218979,1,56166
0.212755,0.214599,1,56167
0.212751,0.210307,1,56168
0.212747,0.206101,1,56169
0.212761,0.221979,1,56170
0.212757,0.21754,1,56171
0.212771,0.233189,1,56172
0.212767,0.228525,1,56173
0.212781,0.243954,1,56174
0.212778,0.239075,1,56175
0.212774,0.234294,1,56176
0.21277,0.229608,1,56177
0.212766,0.225016,1,56178
0.21278,0.240515,1,56179
0.212777,0.235705,1,56180
0.212773,0.230991,1,56181
0.212769,0.226371,1,56182
0.212783,0.241844,1,56183
0.212779,0.237007,1,56184
0.212793,0.252267,1,56185
0.212789,0.247221,1,56186
0.212803,0.262277,1,56187
0.212817,0.277032,1,56188
0.212814,0.271491,1,56189
0.21281,0.266061,1,56190
0.212806,0.26074,1,56191
0.212802,0.255525,1,56192
0.212799,0.250415,1,56193
0.212795,0.245406,1,56194
0.212809,0.260498,1,56195
0.212823,0.275288,1,56196
0.212819,0.269782,1,56197
0.212815,0.264387,1,56198
0.212811,0.259099,1,56199
0.212825,0.273917,1,56200
0.212822,0.268439,1,56201
0.212818,0.26307,1,56202
0.212814,0.257809,1,56203
0.21281,0.252652,1,56204
0.212824,0.267599,1,56205
0.212838,0.282247,1,56206
0.212834,0.276602,1,56207
0.212831,0.27107,1,56208
0.212827,0.265649,1,56209
0.212841,0.280336,1,56210
0.212837,0.274729,1,56211
0.212833,0.269235,1,56212
0.212847,0.28385,1,56213
0.212844,0.278173,1,56214
0.21284,0.272609,1,56215
0.212836,0.267157,1,56216
0.212832,0.261814,1,56217
0.212846,0.276578,1,56218
0.212842,0.271046,1,56219
0.212839,0.265625,1,56220
0.212835,0.260313,1,56221
0.212831,0.255107,1,56222
0.212827,0.250004,1,56223
0.212841,0.265004,1,56224
0.212855,0.279704,1,56225
0.212851,0.27411,1,56226
0.212848,0.268628,1,56227
0.212862,0.283255,1,56228
0.212858,0.27759,1,56229
0.212854,0.272039,1,56230
0.21285,0.266598,1,56231
0.212847,0.261266,1,56232
0.212843,0.25604,1,56233
0.212839,0.25092,1,56234
0.212835,0.245901,1,56235
0.212831,0.240983,1,56236
0.212845,0.256164,1,56237
0.212859,0.27104,1,56238
0.212856,0.26562,1,56239
0.21287,0.280307,1,56240
0.212866,0.274701,1,56241
0.212862,0.269207,1,56242
0.212876,0.283823,1,56243
0.21289,0.298146,1,56244
0.212886,0.292183,1,56245
0.212882,0.28634,1,56246
0.212879,0.280613,1,56247
0.212875,0.275001,1,56248
0.212871,0.269501,1,56249
0.212867,0.264111,1,56250
0.212864,0.258828,1,56251
0.21286,0.253652,1,56252
0.212856,0.248579,1,56253
0.212852,0.243607,1,56254
0.212848,0.238735,1,56255
0.212845,0.23396,1,56256
0.212841,0.229281,1,56257
0.212837,0.224696,1,56258
0.212833,0.220202,1,56259
0.212829,0.215798,1,56260
0.212826,0.211482,1,56261
0.212822,0.207252,1,56262
0.212836,0.223107,1,56263
0.212832,0.218645,1,56264
0.212828,0.214272,1,56265
0.212825,0.209987,1,56266
0.212821,0.205787,1,56267
0.212817,0.201671,1,56268
0.212813,0.197638,1,56269
0.212809,0.193685,1,56270
0.212806,0.189811,1,56271
0.212802,0.186015,1,56272
0.212798,0.182295,1,56273
0.212794,0.178649,1,56274
0.212791,0.175076,1,56275
0.212787,0.171574,1,56276
0.212783,0.168143,1,56277
0.212779,0.16478,1,56278
0.212775,0.161484,1,56279
0.212789,0.178255,1,56280
0.212803,0.19469,1,56281
0.2128,0.190796,1,56282
0.212796,0.18698,1,56283
0.212792,0.18324,1,56284
0.212788,0.179575,1,56285
0.212784,0.175984,1,56286
0.212781,0.172464,1,56287
0.212795,0.189015,1,56288
0.212809,0.205235,1,56289
0.212805,0.20113,1,56290
0.212801,0.197107,1,56291
0.212797,0.193165,1,56292
0.212811,0.209302,1,56293
0.212808,0.205116,1,56294
0.212804,0.201014,1,56295
0.212818,0.216993,1,56296
0.212814,0.212653,1,56297
0.21281,0.2084,1,56298
0.212806,0.204232,1,56299
0.212803,0.200148,1,56300
0.212799,0.196145,1,56301
0.212795,0.192222,1,56302
0.212809,0.208377,1,56303
0.212805,0.20421,1,56304
0.212801,0.200126,1,56305
0.212798,0.196123,1,56306
0.212794,0.192201,1,56307
0.212808,0.208357,1,56308
0.212804,0.20419,1,56309
0.2128,0.200106,1,56310
0.212797,0.196104,1,56311
0.212793,0.192182,1,56312
0.212789,0.188338,1,56313
0.212785,0.184571,1,56314
0.212781,0.18088,1,56315
0.212778,0.177262,1,56316
0.212774,0.173717,1,56317
0.21277,0.170243,1,56318
0.212766,0.166838,1,56319
0.212763,0.163501,1,56320
0.212759,0.160231,1,56321
0.212755,0.157026,1,56322
0.212751,0.153886,1,56323
0.212765,0.170808,1,56324
0.212761,0.167392,1,56325
0.212758,0.164044,1,56326
0.212754,0.160763,1,56327
0.212768,0.177548,1,56328
0.212782,0.193997,1,56329
0.212778,0.190117,1,56330
0.212774,0.186315,1,56331
0.21277,0.182588,1,56332
0.212767,0.178937,1,56333
0.212763,0.175358,1,56334
0.212759,0.171851,1,56335
0.212755,0.168414,1,56336
0.212752,0.165045,1,56337
0.212748,0.161745,1,56338
0.212762,0.17851,1,56339
0.212758,0.174939,1,56340
0.212772,0.191441,1,56341
0.212768,0.187612,1,56342
0.212764,0.18386,1,56343
0.212761,0.180182,1,56344
0.212757,0.176579,1,56345
0.212753,0.173047,1,56346
0.212749,0.169586,1,56347
0.212746,0.166195,1,56348
0.21276,0.182871,1,56349
0.212774,0.199213,1,56350
0.21277,0.195229,1,56351
0.212766,0.191324,1,56352
0.21278,0.207498,1,56353
0.212776,0.203348,1,56354
0.21279,0.219281,1,56355
0.212786,0.214895,1,56356
0.212783,0.210597,1,56357
0.212779,0.206386,1,56358
0.212775,0.202258,1,56359
0.212771,0.198213,1,56360
0.212767,0.194248,1,56361
0.212764,0.190363,1,56362
0.21276,0.186556,1,56363
0.212756,0.182825,1,56364
0.212752,0.179169,1,56365
0.212766,0.195585,1,56366
0.212763,0.191673,1,56367
0.212777,0.20784,1,56368
0.21279,0.223683,1,56369
0.212787,0.21921,1,56370
0.212783,0.214825,1,56371
0.212797,0.230529,1,56372
0.212811,0.245918,1,56373
0.212825,0.261,1,56374
0.212821,0.25578,1,56375
0.212817,0.250664,1,56376
0.212814,0.245651,1,56377
0.21281,0.240738,1,56378
0.212806,0.235923,1,56379
0.21282,0.251205,1,56380
0.212816,0.246181,1,56381
0.212812,0.241257,1,56382
0.212809,0.236432,1,56383
0.212805,0.231703,1,56384
0.212801,0.227069,1,56385
0.212815,0.242528,1,56386
0.212829,0.257677,1,56387
0.212843,0.272524,1,56388
0.212839,0.267073,1,56389
0.212835,0.261732,1,56390
0.212832,0.256497,1,56391
0.212828,0.251367,1,56392
0.212842,0.26634,1,56393
0.212856,0.281013,1,56394
0.212852,0.275393,1,56395
0.212866,0.289885,1,56396
0.212862,0.284087,1,56397
0.212876,0.298406,1,56398
0.212872,0.292437,1,56399
0.212886,0.306589,1,56400
0.212883,0.300457,1,56401
0.212879,0.294448,1,56402
0.212875,0.288559,1,56403
0.212871,0.282788,1,56404
0.212867,0.277132,1,56405
0.212881,0.291589,1,56406
0.212878,0.285757,1,56407
0.212874,0.280042,1,56408
0.21287,0.274441,1,56409
0.212866,0.268953,1,56410
0.212863,0.263574,1,56411
0.212876,0.278302,1,56412
0.21289,0.292736,1,56413
0.212887,0.286881,1,56414
0.212901,0.301144,1,56415
0.212897,0.295121,1,56416
0.212893,0.289218,1,56417
0.212889,0.283434,1,56418
0.212886,0.277765,1,56419
0.212899,0.29221,1,56420
0.212913,0.306366,1,56421
0.21291,0.300239,1,56422
0.212906,0.294234,1,56423
0.212902,0.288349,1,56424
0.212898,0.282582,1,56425
0.212895,0.27693,1,56426
0.212891,0.271392,1,56427
0.212905,0.285964,1,56428
0.212919,0.300245,1,56429
0.212915,0.29424,1,56430
0.212911,0.288355,1,56431
0.212907,0.282588,1,56432
0.212904,0.276936,1,56433
0.2129,0.271397,1,56434
0.212914,0.28597,1,56435
0.21291,0.28025,1,56436
0.212924,0.294645,1,56437
0.21292,0.288752,1,56438
0.212916,0.282977,1,56439
0.21293,0.297318,1,56440
0.212944,0.311371,1,56441
0.21294,0.305144,1,56442
0.212937,0.299041,1,56443
0.212933,0.29306,1,56444
0.212929,0.287199,1,56445
0.212925,0.281455,1,56446
0.212939,0.295826,1,56447
0.212953,0.309909,1,56448
0.21295,0.303711,1,56449
0.212946,0.297637,1,56450
0.21296,0.311684,1,56451
0.212974,0.325451,1,56452
0.21297,0.318942,1,56453
0.212984,0.332563,1,56454
0.21298,0.325911,1,56455
0.212976,0.319393,1,56456
0.212972,0.313005,1,56457
0.212969,0.306745,1,56458
0.212965,0.30061,1,56459
0.212961,0.294598,1,56460
0.212957,0.288706,1,56461
0.212954,0.282932,1,56462
0.212968,0.297273,1,56463
0.212981,0.311328,1,56464
0.212978,0.305101,1,56465
0.212974,0.298999,1,56466
0.21297,0.293019,1,56467
0.212984,0.307159,1,56468
0.21298,0.301016,1,56469
0.212977,0.294995,1,56470
0.212991,0.309096,1,56471
0.213004,0.322914,1,56472
0.213001,0.316455,1,56473
0.212997,0.310126,1,56474
0.213011,0.323924,1,56475
0.213007,0.317445,1,56476
0.213021,0.331096,1,56477
0.213017,0.324474,1,56478
0.213013,0.317985,1,56479
0.213027,0.331625,1,56480
0.213024,0.324993,1,56481
0.21302,0.318493,1,56482
0.213016,0.312123,1,56483
0.213012,0.305881,1,56484
0.213026,0.319763,1,56485
0.213022,0.313368,1,56486
0.213019,0.3071,1,56487
0.213015,0.300958,1,56488
0.213011,0.294939,1,56489
0.213007,0.28904,1,56490
0.213004,0.28326,1,56491
0.213018,0.297594,1,56492
0.213031,0.311643,1,56493
0.213028,0.30541,1,56494
0.213024,0.299301,1,56495
0.21302,0.293315,1,56496
0.213034,0.307449,1,56497
0.21303,0.3013,1,56498
0.213044,0.315274,1,56499
0.213058,0.328969,1,56500
0.213054,0.322389,1,56501
0.213068,0.335941,1,56502
0.213065,0.329223,1,56503
0.213061,0.322638,1,56504
0.213075,0.336185,1,56505
0.213071,0.329462,1,56506
0.213067,0.322873,1,56507
0.213063,0.316415,1,56508
0.21306,0.310087,1,56509
0.213056,0.303885,1,56510
0.213052,0.297807,1,56511
0.213048,0.291851,1,56512
0.213045,0.286014,1,56513
0.213041,0.280294,1,56514
0.213037,0.274688,1,56515
0.213033,0.269194,1,56516
0.213047,0.28381,1,56517
0.213061,0.298134,1,56518
0.213057,0.292171,1,56519
0.213054,0.286328,1,56520
0.21305,0.280601,1,56521
0.213046,0.274989,1,56522
0.213042,0.26949,1,56523
0.213038,0.2641,1,56524
0.213035,0.258818,1,56525
0.213031,0.253641,1,56526
0.213027,0.248569,1,56527
0.213041,0.263597,1,56528
0.213037,0.258325,1,56529
0.213034,0.253159,1,56530
0.21303,0.248096,1,56531
0.213026,0.243134,1,56532
0.213022,0.238271,1,56533
0.213018,0.233506,1,56534
0.213015,0.228836,1,56535
0.213011,0.224259,1,56536
