state	C__sierra_leone	R0__sierra_leone	phi__sierra_leone	rho__sierra_leone
7340	67.8357	1.36525	0.236316	0.670625
7341	67.8357	1.36525	0.236316	0.670625
7342	101.435	1.39459	0.169361	0.437817
7343	145.293	1.27142	0.187449	0.397227
7344	130.238	1.22959	0.243828	0.515089
7345	137.158	1.25068	0.185573	0.467307
7346	137.158	1.25068	0.185573	0.467307
7347	137.86	1.25745	0.155192	0.503657
7348	112.554	1.25145	0.239559	0.592559
7349	112.554	1.25145	0.239559	0.592559
7350	112.554	1.25145	0.239559	0.592559
7351	99.8308	1.27909	0.256195	0.624147
7352	86.2721	1.31018	0.166033	0.605929
7353	112.897	1.35677	0.17069	0.45795
7354	125.846	1.2786	0.167818	0.488444
7355	93.0248	1.32464	0.174121	0.63919
7356	126.61	1.33719	0.132228	0.427391
7357	125.795	1.33211	0.158399	0.444353
7358	110.656	1.26836	0.148178	0.578011
7359	91.4528	1.38269	0.238545	0.513609
7360	91.4528	1.38269	0.238545	0.513609
7361	119.73	1.37247	0.170353	0.393689
7362	119.73	1.37247	0.170353	0.393689
7363	91.1642	1.41916	0.21448	0.468612
7364	78.8356	1.32107	0.192816	0.686159
7365	66.4026	1.39083	0.148978	0.719618
7366	62.2604	1.34304	0.185541	0.812265
7367	69.0272	1.30821	0.240979	0.766205
7368	69.0272	1.30821	0.240979	0.766205
7369	80.4446	1.36511	0.170624	0.63923
7370	86.4704	1.3036	0.182394	0.693556
7371	99.3815	1.29331	0.182902	0.561389
7372	130.134	1.37915	0.161819	0.381089
7373	104.056	1.41332	0.255906	0.466731
7374	103.534	1.37104	0.176325	0.462502
7375	103.534	1.37104	0.176325	0.462502
7376	107.816	1.3371	0.298785	0.488468
7377	123.573	1.27519	0.207426	0.4813
7378	123.573	1.27519	0.207426	0.4813
7379	129.816	1.31674	0.19519	0.422011
7380	94.7662	1.35099	0.28638	0.579703
7381	82.0632	1.31512	0.283268	0.639911
7382	82.0632	1.31512	0.283268	0.639911
7383	82.0632	1.31512	0.283268	0.639911
7384	74.9792	1.35988	0.186138	0.698273
7385	74.9792	1.35988	0.186138	0.698273
7386	74.9792	1.35988	0.186138	0.698273
7387	106.673	1.31567	0.244394	0.535466
7388	92.7542	1.24613	0.283605	0.676551
7389	65.1835	1.343	0.208345	0.732723
7390	75.0801	1.29896	0.154235	0.786173
7391	131.351	1.32082	0.239562	0.418342
7392	99.7217	1.42471	0.205305	0.447442
7393	108.363	1.35702	0.219913	0.451071
7394	80.7042	1.32634	0.183523	0.701556
7395	108.536	1.3476	0.140755	0.489961
7396	108.536	1.3476	0.140755	0.489961
7397	108.536	1.3476	0.140755	0.489961
7398	108.536	1.3476	0.140755	0.489961
7399	77.3982	1.41735	0.191201	0.604123
7400	88.3852	1.42391	0.21345	0.492142
7401	105.23	1.32616	0.221028	0.541121
7402	84.7886	1.34033	0.138568	0.601203
7403	84.7886	1.34033	0.138568	0.601203
7404	81.9407	1.36563	0.227183	0.632383
7405	99.349	1.4076	0.224157	0.425409
7406	99.349	1.4076	0.224157	0.425409
7407	116.142	1.32422	0.170567	0.452966
7408	99.0478	1.28291	0.190855	0.60052
7409	99.0478	1.28291	0.190855	0.60052
7410	99.0478	1.28291	0.190855	0.60052
7411	103.417	1.3871	0.161851	0.459749
7412	73.9979	1.43768	0.25624	0.538605
7413	84.0422	1.38384	0.28968	0.498342
7414	113.517	1.37367	0.226489	0.390642
7415	90.1442	1.3974	0.169031	0.542849
7416	90.1442	1.3974	0.169031	0.542849
7417	73.0018	1.35408	0.172243	0.683506
7418	83.3572	1.33863	0.166966	0.613829
7419	83.3572	1.33863	0.166966	0.613829
7420	83.3572	1.33863	0.166966	0.613829
7421	83.3572	1.33863	0.166966	0.613829
7422	59.1025	1.38329	0.186892	0.749378
7423	71.2662	1.41521	0.150004	0.599894
7424	98.8488	1.33327	0.237716	0.571293
7425	75.6873	1.35375	0.155577	0.714296
7426	75.6873	1.35375	0.155577	0.714296
7427	111.792	1.28063	0.141898	0.543721
7428	85.3984	1.3087	0.227053	0.664203
7429	105.992	1.30252	0.141996	0.531862
7430	105.992	1.30252	0.141996	0.531862
7431	103.323	1.3584	0.174689	0.468317
7432	103.323	1.3584	0.174689	0.468317
7433	103.323	1.3584	0.174689	0.468317
7434	103.323	1.3584	0.174689	0.468317
7435	81.5586	1.32764	0.23196	0.692444
7436	63.4205	1.34506	0.147749	0.821199
7437	64.7929	1.3581	0.163126	0.797944
7438	64.7929	1.3581	0.163126	0.797944
7439	69.8396	1.32363	0.16509	0.755513
7440	96.7199	1.39227	0.133209	0.465585
7441	96.7199	1.39227	0.133209	0.465585
7442	122.077	1.41803	0.181862	0.374939
7443	122.077	1.41803	0.181862	0.374939
7444	72.3151	1.40333	0.132612	0.644691
7445	72.3151	1.40333	0.132612	0.644691
7446	72.3151	1.40333	0.132612	0.644691
7447	72.3151	1.40333	0.132612	0.644691
7448	76.393	1.36771	0.142831	0.679847
7449	82.9231	1.36142	0.16247	0.565321
7450	74.1405	1.39977	0.205249	0.619036
7451	80.1929	1.38137	0.22604	0.601558
7452	99.8234	1.29002	0.203188	0.571836
7453	99.8234	1.29002	0.203188	0.571836
7454	121.72	1.2903	0.125647	0.481206
7455	135.463	1.25397	0.251678	0.461142
7456	108.637	1.31659	0.229504	0.53475
7457	115.476	1.40101	0.19297	0.408087
7458	115.476	1.40101	0.19297	0.408087
7459	73.1976	1.41219	0.166419	0.635714
7460	73.1976	1.41219	0.166419	0.635714
7461	97.2478	1.39205	0.189373	0.498606
7462	97.2478	1.39205	0.189373	0.498606
7463	97.2478	1.39205	0.189373	0.498606
7464	73.4817	1.38515	0.15944	0.603909
7465	79.4328	1.40054	0.219965	0.614849
7466	74.4737	1.37333	0.210642	0.650307
7467	96.479	1.34602	0.197386	0.520791
7468	87.8618	1.39837	0.219727	0.511492
7469	87.8618	1.39837	0.219727	0.511492
7470	87.8618	1.39837	0.219727	0.511492
7471	79.5743	1.33252	0.126152	0.712752
7472	91.1337	1.33956	0.126382	0.612615
7473	82.5462	1.35563	0.166234	0.591035
7474	82.5462	1.35563	0.166234	0.591035
7475	72.7296	1.36049	0.218746	0.630257
7476	100.397	1.26849	0.143099	0.57323
7477	92.9913	1.32422	0.102658	0.611038
7478	77.7446	1.34114	0.147608	0.728927
7479	80.2396	1.32363	0.132421	0.713363
7480	62.5604	1.40379	0.16518	0.722749
7481	62.3793	1.43079	0.205677	0.652018
7482	73.9284	1.34078	0.272133	0.71752
7483	82.0017	1.32166	0.215151	0.671286
7484	82.0017	1.32166	0.215151	0.671286
7485	91.3201	1.30386	0.218864	0.618822
7486	86.2215	1.36688	0.177833	0.583388
7487	81.1577	1.42372	0.242418	0.512619
7488	81.1577	1.42372	0.242418	0.512619
7489	65.2189	1.40337	0.163109	0.671678
7490	89.0468	1.376	0.225312	0.583323
7491	65.3401	1.42461	0.191815	0.671935
7492	65.3401	1.42461	0.191815	0.671935
7493	64.362	1.35309	0.168026	0.763391
7494	83.9672	1.3383	0.18218	0.638483
7495	83.9672	1.3383	0.18218	0.638483
7496	82.4831	1.29325	0.157332	0.734877
7497	82.4831	1.29325	0.157332	0.734877
7498	66.9726	1.34324	0.176168	0.70754
7499	90.5751	1.27121	0.154256	0.681986
7500	88.2281	1.32917	0.267532	0.600989
7501	104.019	1.34039	0.138722	0.533337
7502	92.0773	1.36828	0.257427	0.507971
7503	92.0773	1.36828	0.257427	0.507971
7504	119.143	1.30476	0.13682	0.48001
7505	119.143	1.30476	0.13682	0.48001
7506	99.2785	1.322	0.14962	0.58777
7507	71.0786	1.39992	0.249802	0.598926
7508	101.556	1.37634	0.172427	0.453987
7509	112.043	1.31129	0.128158	0.50747
7510	110.696	1.30465	0.156366	0.511835
7511	105.68	1.36592	0.199726	0.479381
7512	79.8953	1.31115	0.168267	0.672951
7513	110.655	1.30481	0.148209	0.511075
7514	101.555	1.33149	0.269281	0.530236
7515	83.638	1.31154	0.315136	0.645075
7516	91.1175	1.36575	0.115619	0.522298
7517	97.3513	1.31147	0.191383	0.639101
7518	93.0786	1.26704	0.151134	0.691121
7519	93.0786	1.26704	0.151134	0.691121
7520	67.4682	1.36385	0.228129	0.727106
7521	87.354	1.25371	0.19638	0.682497
7522	87.354	1.25371	0.19638	0.682497
7523	116.882	1.27324	0.23386	0.538992
7524	96.4346	1.35454	0.181197	0.529477
7525	96.4346	1.35454	0.181197	0.529477
7526	77.0402	1.40156	0.156629	0.622266
7527	82.623	1.35725	0.254041	0.57667
7528	79.2726	1.36232	0.313475	0.597953
7529	88.6387	1.39684	0.173151	0.544006
7530	88.6387	1.39684	0.173151	0.544006
7531	88.6387	1.39684	0.173151	0.544006
7532	93.784	1.35331	0.125007	0.559306
7533	93.784	1.35331	0.125007	0.559306
7534	93.784	1.35331	0.125007	0.559306
7535	99.1284	1.38421	0.156124	0.487933
7536	99.1284	1.38421	0.156124	0.487933
7537	105.096	1.39713	0.161334	0.481144
7538	127.104	1.34778	0.192542	0.366694
7539	78.7367	1.30969	0.326562	0.609247
7540	87.2296	1.2936	0.367003	0.522067
7541	122.725	1.33718	0.254651	0.405666
7542	122	1.28381	0.294233	0.418883
7543	133.583	1.22717	0.274575	0.516173
7544	82.5223	1.25338	0.335466	0.722266
7545	80.6477	1.28454	0.249954	0.672021
7546	79.1471	1.30048	0.172498	0.654241
7547	79.1471	1.30048	0.172498	0.654241
7548	82.9792	1.30372	0.146474	0.672399
7549	102.579	1.36212	0.150638	0.481324
7550	102.579	1.36212	0.150638	0.481324
7551	92.3796	1.36168	0.134408	0.535995
7552	92.3796	1.36168	0.134408	0.535995
7553	92.3796	1.36168	0.134408	0.535995
7554	92.3796	1.36168	0.134408	0.535995
7555	92.3796	1.36168	0.134408	0.535995
7556	92.3796	1.36168	0.134408	0.535995
7557	78.0678	1.40726	0.171891	0.600355
7558	59.4301	1.39255	0.19932	0.738703
7559	98.2413	1.30442	0.163778	0.574991
7560	98.2413	1.30442	0.163778	0.574991
7561	88.7146	1.3107	0.161917	0.664537
7562	76.6979	1.3635	0.168234	0.676943
7563	76.6979	1.3635	0.168234	0.676943
7564	83.6896	1.42832	0.210568	0.539485
7565	80.5245	1.40593	0.127099	0.579256
7566	85.5484	1.41042	0.150596	0.586288
7567	125.703	1.38491	0.246703	0.417659
7568	59.039	1.44423	0.232155	0.789396
7569	45.3655	1.47006	0.194538	0.876323
7570	45.139	1.39908	0.156998	0.925671
7571	59.563	1.35414	0.256599	0.890303
7572	59.563	1.35414	0.256599	0.890303
7573	59.563	1.35414	0.256599	0.890303
7574	54.3653	1.39417	0.164608	0.849887
7575	66.8643	1.46075	0.334319	0.613243
7576	82.5461	1.49272	0.314074	0.504286
7577	94.5317	1.48536	0.231776	0.410797
7578	124.557	1.40865	0.170365	0.352575
7579	121.384	1.40598	0.135823	0.404534
7580	86.2095	1.40363	0.273953	0.51654
7581	104.088	1.23013	0.25702	0.745345
7582	76.8738	1.25842	0.163492	0.780704
7583	79.7201	1.30412	0.191885	0.790165
7584	66.9539	1.37017	0.321546	0.666442
7585	103.128	1.241	0.289606	0.63388
7586	112.17	1.40973	0.197899	0.423932
7587	72.1417	1.38457	0.142986	0.671344
7588	84.0142	1.32579	0.164812	0.626084
7589	84.0142	1.32579	0.164812	0.626084
7590	84.0142	1.32579	0.164812	0.626084
7591	84.0142	1.32579	0.164812	0.626084
7592	93.1941	1.3481	0.191023	0.551847
7593	93.1941	1.3481	0.191023	0.551847
7594	93.1941	1.3481	0.191023	0.551847
7595	93.1941	1.3481	0.191023	0.551847
7596	93.1941	1.3481	0.191023	0.551847
7597	76.0608	1.35738	0.145675	0.641444
7598	68.0201	1.37634	0.176447	0.702151
7599	81.4346	1.3176	0.121713	0.669735
7600	106.888	1.29181	0.116187	0.600308
7601	105.357	1.29119	0.270117	0.572978
7602	69.9754	1.32669	0.193496	0.75711
7603	69.9754	1.32669	0.193496	0.75711
7604	69.9754	1.32669	0.193496	0.75711
7605	84.2908	1.38045	0.171618	0.634626
7606	123.003	1.31657	0.195946	0.473742
7607	106.02	1.27328	0.232433	0.516412
7608	82.5992	1.26081	0.285877	0.701037
7609	82.2474	1.26229	0.31017	0.660646
7610	127.262	1.34142	0.22223	0.419422
7611	128.944	1.30244	0.239565	0.459987
7612	128.944	1.30244	0.239565	0.459987
7613	84.1951	1.31646	0.202961	0.6489
7614	84.1951	1.31646	0.202961	0.6489
7615	97.4496	1.37065	0.212101	0.506246
7616	72.3458	1.376	0.185525	0.691679
7617	79.876	1.39564	0.182356	0.631166
7618	82.5623	1.34959	0.16606	0.619445
7619	88.2898	1.31214	0.16847	0.604499
7620	97.3057	1.36026	0.170372	0.519231
7621	65.2029	1.37521	0.198139	0.729843
7622	67.8142	1.34252	0.193458	0.787468
7623	70.2753	1.33984	0.382949	0.639341
7624	61.0646	1.35466	0.355473	0.674766
7625	77.5196	1.31381	0.306519	0.651156
7626	90.0033	1.36333	0.239989	0.555464
7627	62.8681	1.44689	0.26435	0.739533
7628	69.6911	1.42452	0.310862	0.700622
7629	117.786	1.42529	0.20035	0.421464
7630	85.2187	1.35681	0.145408	0.612083
7631	85.2187	1.35681	0.145408	0.612083
7632	85.2187	1.35681	0.145408	0.612083
7633	98.7163	1.33453	0.177987	0.585143
7634	133.211	1.36289	0.223665	0.396915
7635	149.904	1.22737	0.193045	0.417028
7636	139.304	1.17598	0.258202	0.568148
7637	115.466	1.22429	0.290552	0.648085
7638	108.49	1.25434	0.311829	0.597553
7639	87.8501	1.31718	0.21235	0.586132
7640	87.8501	1.31718	0.21235	0.586132
7641	81.6236	1.39351	0.250909	0.553563
7642	71.705	1.36758	0.161212	0.65795
7643	71.705	1.36758	0.161212	0.65795
7644	84.3841	1.33869	0.25633	0.618297
7645	84.3841	1.33869	0.25633	0.618297
7646	84.3841	1.33869	0.25633	0.618297
7647	83.4865	1.39295	0.211727	0.543847
7648	84.5558	1.35316	0.231149	0.546864
7649	86.4493	1.4116	0.167369	0.535548
7650	89.4454	1.3875	0.131731	0.533088
7651	74.8152	1.35886	0.167372	0.632156
7652	74.8152	1.35886	0.167372	0.632156
7653	111.159	1.31931	0.177914	0.530851
7654	111.159	1.31931	0.177914	0.530851
7655	98.5518	1.34718	0.292475	0.49145
7656	72.4628	1.29697	0.213671	0.749891
7657	100.419	1.29143	0.19299	0.56258
7658	100.419	1.29143	0.19299	0.56258
7659	77.6536	1.41385	0.223116	0.581632
7660	81.6865	1.42202	0.209998	0.543784
7661	110.835	1.34361	0.276344	0.509392
7662	72.4302	1.43951	0.29246	0.591515
7663	72.4302	1.43951	0.29246	0.591515
7664	108.524	1.39324	0.225977	0.536551
7665	110.708	1.33559	0.206259	0.506251
7666	93.0472	1.37271	0.203683	0.559182
7667	93.0472	1.37271	0.203683	0.559182
7668	93.0472	1.37271	0.203683	0.559182
7669	105.638	1.37688	0.233151	0.471718
7670	82.7576	1.39473	0.158737	0.553131
7671	111.021	1.31802	0.158075	0.5407
7672	91.8719	1.33529	0.146169	0.612571
7673	91.8719	1.33529	0.146169	0.612571
7674	102.741	1.30344	0.170192	0.538765
7675	102.27	1.3265	0.178655	0.551323
7676	83.9537	1.3651	0.239004	0.610396
7677	127.378	1.28097	0.2572	0.478091
7678	119.244	1.31527	0.226394	0.492846
7679	80.8277	1.29579	0.182581	0.731668
7680	98.0144	1.37302	0.131601	0.497048
7681	84.1867	1.30027	0.266347	0.648656
7682	91.4414	1.32541	0.199223	0.574743
7683	91.4414	1.32541	0.199223	0.574743
7684	97.5449	1.37293	0.143039	0.536304
7685	100.941	1.28946	0.167205	0.618478
7686	91.4754	1.32707	0.111864	0.579759
7687	98.1938	1.34922	0.186455	0.554269
7688	98.1938	1.34922	0.186455	0.554269
7689	86.4676	1.31342	0.316715	0.653317
7690	79.5978	1.39942	0.24707	0.564955
7691	91.9504	1.40546	0.177821	0.492774
7692	89.2821	1.3459	0.187066	0.553886
7693	75.0476	1.38699	0.197591	0.621742
7694	88.2814	1.32885	0.25848	0.622079
7695	88.1426	1.35254	0.117844	0.599451
7696	88.1426	1.35254	0.117844	0.599451
7697	75.575	1.3886	0.177464	0.632068
7698	75.575	1.3886	0.177464	0.632068
7699	68.9808	1.41163	0.193055	0.633148
7700	68.9808	1.41163	0.193055	0.633148
7701	86.7652	1.36812	0.225656	0.564502
7702	83.3165	1.33863	0.199348	0.563386
7703	93.5945	1.30757	0.268221	0.542471
7704	93.0692	1.25235	0.261684	0.647294
7705	102.752	1.28089	0.214181	0.554648
7706	78.6478	1.31074	0.186274	0.709241
7707	78.6478	1.31074	0.186274	0.709241
7708	67.5211	1.36847	0.169701	0.784691
7709	73.1213	1.39406	0.152246	0.624203
7710	73.1213	1.39406	0.152246	0.624203
7711	73.1213	1.39406	0.152246	0.624203
7712	63.3914	1.41642	0.195481	0.687251
7713	76.3562	1.34457	0.126594	0.719776
7714	48.4792	1.37101	0.209785	0.860168
7715	72.1363	1.31845	0.244948	0.837829
7716	62.2608	1.37349	0.178679	0.844524
7717	69.1323	1.38823	0.271329	0.655604
7718	59.4606	1.34442	0.215083	0.836541
7719	81.6086	1.30422	0.209417	0.74006
7720	95.4349	1.29256	0.247463	0.628962
7721	93.0259	1.31873	0.305833	0.601093
7722	121.501	1.34348	0.107647	0.457276
7723	114.514	1.35791	0.133428	0.423657
7724	88.7082	1.35665	0.250152	0.486205
7725	88.7082	1.35665	0.250152	0.486205
7726	74.2945	1.39447	0.290472	0.654083
7727	75.6045	1.32377	0.255738	0.789295
7728	85.9686	1.30929	0.262655	0.709379
7729	85.879	1.35619	0.317423	0.661526
7730	97.6559	1.33033	0.347225	0.536173
7731	78.9078	1.29523	0.344603	0.657104
7732	66.6927	1.43609	0.361509	0.640545
7733	100.518	1.34536	0.336538	0.568836
7734	85.7896	1.32993	0.298642	0.660014
7735	81.9679	1.31652	0.230407	0.601991
7736	81.9679	1.31652	0.230407	0.601991
7737	81.9679	1.31652	0.230407	0.601991
7738	102.909	1.34671	0.115299	0.516945
7739	92.4801	1.3048	0.19048	0.573883
7740	86.0771	1.33117	0.244558	0.633073
7741	90.3729	1.33948	0.211553	0.584582
7742	90.3588	1.32882	0.200597	0.650246
7743	90.3912	1.36912	0.241357	0.518283
7744	77.3092	1.40703	0.290647	0.545402
7745	95.7568	1.39571	0.305759	0.496212
7746	70.5667	1.40033	0.333135	0.62231
7747	104.172	1.34085	0.174722	0.488775
7748	104.172	1.34085	0.174722	0.488775
7749	99.2926	1.40966	0.203787	0.483111
7750	95.6518	1.39641	0.201735	0.486048
7751	95.6518	1.39641	0.201735	0.486048
7752	78.7757	1.39565	0.2031	0.572967
7753	108.579	1.31571	0.214633	0.543282
7754	94.9412	1.34199	0.231458	0.547749
7755	94.9412	1.34199	0.231458	0.547749
7756	94.9412	1.34199	0.231458	0.547749
7757	94.9412	1.34199	0.231458	0.547749
7758	94.9412	1.34199	0.231458	0.547749
7759	94.9412	1.34199	0.231458	0.547749
7760	90.3307	1.32523	0.18473	0.570409
7761	90.3307	1.32523	0.18473	0.570409
7762	90.3307	1.32523	0.18473	0.570409
7763	99.6856	1.31308	0.165889	0.563335
7764	79.6074	1.33686	0.219442	0.619457
7765	75.7774	1.3745	0.17817	0.639025
7766	88.5204	1.35078	0.227082	0.554541
7767	82.5375	1.3112	0.202818	0.644071
7768	82.5375	1.3112	0.202818	0.644071
7769	65.9463	1.40411	0.280578	0.675565
7770	61.9263	1.41023	0.215744	0.695749
7771	69.6644	1.42651	0.341922	0.572087
7772	74.3775	1.36793	0.334381	0.587248
7773	90.8944	1.35219	0.352766	0.510707
7774	122.579	1.30875	0.169609	0.502718
7775	123.536	1.30513	0.188185	0.48517
7776	94.039	1.34125	0.198436	0.554799
7777	99.6926	1.28901	0.207806	0.589841
7778	92.4252	1.34255	0.204621	0.526962
7779	115.143	1.38002	0.149869	0.372533
7780	121.124	1.41425	0.132035	0.366915
7781	112.816	1.40612	0.213562	0.487032
7782	111.11	1.43781	0.144792	0.432227
7783	123.625	1.38803	0.138243	0.3881
7784	112.931	1.3291	0.131797	0.474464
7785	102.242	1.36543	0.207046	0.505632
7786	94.1271	1.35384	0.247757	0.520038
7787	94.1271	1.35384	0.247757	0.520038
7788	57.3716	1.42012	0.247538	0.671006
7789	57.3716	1.42012	0.247538	0.671006
7790	71.1592	1.46527	0.20155	0.56998
7791	98.7536	1.38239	0.199771	0.493719
7792	131.236	1.31748	0.182764	0.405865
7793	81.8287	1.34726	0.346117	0.580431
7794	81.8287	1.34726	0.346117	0.580431
7795	81.8287	1.34726	0.346117	0.580431
7796	77.3041	1.3413	0.378689	0.626261
7797	60.2661	1.3824	0.318896	0.734415
7798	80.2632	1.4219	0.329585	0.518604
7799	117.317	1.41936	0.19907	0.383007
7800	118.998	1.37863	0.253172	0.443148
7801	124.987	1.26671	0.216426	0.561711
7802	92.5217	1.23724	0.167572	0.761177
7803	99.8085	1.20451	0.293124	0.702045
7804	116.905	1.27585	0.22653	0.59492
7805	129.108	1.22366	0.253147	0.531362
7806	121.909	1.28369	0.133787	0.489304
7807	132.613	1.3189	0.153688	0.393009
7808	138.189	1.27388	0.157428	0.447841
7809	112.962	1.30952	0.187508	0.540979
7810	85.0144	1.37831	0.185312	0.603687
7811	85.0144	1.37831	0.185312	0.603687
7812	85.0144	1.37831	0.185312	0.603687
7813	103.873	1.3718	0.174533	0.475122
7814	103.873	1.3718	0.174533	0.475122
7815	82.8986	1.34269	0.113157	0.627341
7816	87.408	1.35163	0.136465	0.623854
7817	93.4287	1.32915	0.145514	0.541851
7818	95.4543	1.30438	0.157115	0.590307
7819	98.9762	1.32192	0.196968	0.493925
7820	94.2086	1.27911	0.189682	0.629356
7821	82.0281	1.2622	0.221817	0.769846
7822	62.793	1.32361	0.284829	0.762684
7823	66.1375	1.36247	0.235785	0.812685
7824	71.6684	1.41722	0.226611	0.715618
7825	62.5976	1.40991	0.217512	0.790856
7826	79.389	1.4084	0.259811	0.532974
7827	70.5608	1.41872	0.253662	0.582537
7828	89.1964	1.35018	0.194857	0.495231
7829	83.885	1.30316	0.214271	0.655464
7830	83.885	1.30316	0.214271	0.655464
7831	62.551	1.35641	0.253009	0.774118
7832	68.3655	1.36692	0.363206	0.748204
7833	88.9982	1.37902	0.320194	0.642897
7834	61.9727	1.37868	0.263279	0.727276
7835	97.6619	1.31258	0.366039	0.539556
7836	78.3376	1.33977	0.187055	0.608643
7837	106.63	1.29824	0.245389	0.537551
7838	116.934	1.38742	0.207948	0.41425
7839	70.2174	1.41099	0.19546	0.675053
7840	70.2174	1.41099	0.19546	0.675053
7841	78.0078	1.38131	0.177365	0.632929
7842	78.0078	1.38131	0.177365	0.632929
7843	70.2924	1.40094	0.179611	0.662141
7844	70.2924	1.40094	0.179611	0.662141
7845	73.8557	1.39881	0.225154	0.581642
7846	77.5787	1.44058	0.219352	0.557048
7847	77.5787	1.44058	0.219352	0.557048
7848	84.0174	1.36764	0.21544	0.590529
7849	78.7872	1.30102	0.232654	0.666217
7850	104.678	1.27033	0.219775	0.564189
7851	99.9646	1.34368	0.201544	0.514436
7852	91.168	1.32097	0.200792	0.572337
7853	82.3323	1.38261	0.29021	0.544859
7854	121.703	1.402	0.223957	0.427755
7855	108.187	1.3256	0.128277	0.483717
7856	108.187	1.3256	0.128277	0.483717
7857	99.8146	1.29604	0.136873	0.591379
7858	92.9722	1.27506	0.17196	0.655284
7859	74.214	1.35616	0.169901	0.659169
7860	109.84	1.33155	0.235202	0.514566
7861	83.7234	1.31288	0.328661	0.65444
7862	96.6906	1.35602	0.184839	0.569954
7863	111.638	1.33978	0.201474	0.515062
7864	83.4922	1.31504	0.258193	0.699267
7865	109.77	1.32552	0.269026	0.520285
7866	113.743	1.29641	0.190343	0.468203
7867	113.668	1.32926	0.147039	0.481481
7868	113.668	1.32926	0.147039	0.481481
7869	113.668	1.32926	0.147039	0.481481
7870	113.668	1.32926	0.147039	0.481481
7871	113.668	1.32926	0.147039	0.481481
7872	130.605	1.37852	0.177331	0.376494
7873	136.474	1.33845	0.120717	0.39173
7874	114.978	1.35801	0.183571	0.455334
7875	120.62	1.29189	0.246729	0.475613
7876	120.62	1.29189	0.246729	0.475613
7877	109.384	1.29006	0.199388	0.519699
7878	105.832	1.3122	0.106686	0.56363
7879	105.832	1.3122	0.106686	0.56363
7880	121.144	1.34819	0.136218	0.407711
7881	84.5985	1.38619	0.223593	0.547672
7882	82.9605	1.39135	0.205051	0.554428
7883	84.4327	1.34405	0.203887	0.634239
7884	84.4327	1.34405	0.203887	0.634239
7885	84.4327	1.34405	0.203887	0.634239
7886	70.9438	1.38603	0.170434	0.651875
7887	70.9438	1.38603	0.170434	0.651875
7888	70.9438	1.38603	0.170434	0.651875
7889	70.9438	1.38603	0.170434	0.651875
7890	94.5456	1.34026	0.154962	0.543856
7891	94.5456	1.34026	0.154962	0.543856
7892	94.5456	1.34026	0.154962	0.543856
7893	94.5456	1.34026	0.154962	0.543856
7894	94.5456	1.34026	0.154962	0.543856
7895	83.5601	1.35383	0.148812	0.609532
7896	108.086	1.3017	0.163404	0.522078
7897	108.769	1.35573	0.170152	0.447743
7898	108.769	1.35573	0.170152	0.447743
7899	96.8809	1.36883	0.131536	0.53936
7900	84.4503	1.29852	0.169864	0.680722
7901	70.3906	1.39162	0.268599	0.682816
7902	113.634	1.37551	0.104299	0.448822
7903	80.3483	1.29681	0.253142	0.686053
7904	76.6475	1.37906	0.198874	0.607669
7905	86.7595	1.36504	0.144303	0.595395
7906	86.4731	1.33497	0.17121	0.601044
7907	86.4731	1.33497	0.17121	0.601044
7908	89.5144	1.31563	0.202145	0.61725
7909	89.5144	1.31563	0.202145	0.61725
7910	75.1547	1.34504	0.158275	0.662443
7911	80.0247	1.35987	0.178885	0.627489
7912	80.0247	1.35987	0.178885	0.627489
7913	80.0247	1.35987	0.178885	0.627489
7914	91.3258	1.33994	0.18453	0.579347
7915	91.3258	1.33994	0.18453	0.579347
7916	91.3258	1.33994	0.18453	0.579347
7917	91.3258	1.33994	0.18453	0.579347
7918	91.3258	1.33994	0.18453	0.579347
7919	91.3258	1.33994	0.18453	0.579347
7920	83.6161	1.37386	0.186832	0.54311
7921	83.6161	1.37386	0.186832	0.54311
7922	100.812	1.38159	0.196164	0.437824
7923	94.6987	1.31948	0.15854	0.580747
7924	94.6987	1.31948	0.15854	0.580747
7925	76.9335	1.33176	0.151876	0.75247
7926	60.6055	1.3193	0.208653	0.849118
7927	78.8957	1.35681	0.217905	0.688698
7928	82.8766	1.38857	0.193702	0.603041
7929	82.8766	1.38857	0.193702	0.603041
7930	70.245	1.38116	0.15838	0.691332
7931	70.245	1.38116	0.15838	0.691332
7932	105.438	1.31568	0.250753	0.591808
7933	79.5304	1.39931	0.195572	0.560432
7934	79.5304	1.39931	0.195572	0.560432
7935	105.59	1.32008	0.201153	0.493614
7936	118.562	1.35595	0.12709	0.450887
7937	75.2001	1.37565	0.178668	0.635983
7938	98.6494	1.35729	0.173491	0.506179
7939	98.6494	1.35729	0.173491	0.506179
7940	96.4466	1.37644	0.107936	0.516634
7941	96.4466	1.37644	0.107936	0.516634
7942	87.5901	1.38958	0.133734	0.524104
7943	89.242	1.35805	0.162054	0.547675
7944	78.589	1.35404	0.109728	0.646788
7945	78.589	1.35404	0.109728	0.646788
7946	91.219	1.35222	0.118083	0.593469
7947	91.219	1.35222	0.118083	0.593469
7948	65.7304	1.36867	0.272537	0.695753
7949	65.7304	1.36867	0.272537	0.695753
7950	83.1096	1.35996	0.258687	0.616909
7951	61.4614	1.47641	0.17957	0.695963
7952	75.9999	1.44925	0.179942	0.617978
7953	81.1036	1.49985	0.229546	0.501725
7954	120.992	1.39694	0.172876	0.395054
7955	115.368	1.40401	0.193668	0.433787
